x,y,reach_id,river_name,records
84.105639825571103,24.804617571577033,"45243800131",Son River,"51"
84.056333022636565,24.741202582010818,"45243800141",Son River,"1"
84.020249464008501,24.675655554822455,"45243800151",Son River,"1"
83.953111170015887,24.565001560828915,"45243800171",Son River,"1"
83.830241069392429,24.532106280747811,"45243800181",Son River,"1"
83.753134919796054,24.508754311280487,"45243800191",Son River,"1"
83.673750443277001,24.506358043493748,"45243800201",Son River,"1"
83.565964222606624,24.520994398846817,"45243800211",Son River,"1"
83.443521413539585,24.514136646026866,"45243800221",Son River,"1"
83.339322490860297,24.489322587949395,"45243800231",Son River,"1"
83.213473264902731,24.467924381417365,"45243800241",Son River,"1"
83.152932339099749,24.391594891972709,"45243803301",Kanhar River,"1"
83.228315748318551,24.311536524290183,"45243803311",Kanhar River,"150"
83.294950581142075,24.189542283336745,"45243803321",Kanhar River,"139"
83.297288136576128,24.122610554202875,"45243803334",Kanhar River,"1"
83.370872111539171,24.098349774108907,"45243803341",Kanhar River,"138"
83.461456054601626,24.041244094170132,"45243803351",Kanhar River,"56"
83.518798911040378,23.995175741687724,"45243803361",Kanhar River,"55"
83.568910548118495,23.892584125661671,"45243803381",Kanhar River,"56"
83.609055027101149,23.827799299609666,"45243803551",NODATA,"55"
83.607402901623701,23.776560446073074,"45243803561",NODATA,"55"
84.001171250464566,24.640301834240603,"45243800161",Son River,"1"
83.853834666666543,24.464068714466190,"45243803781",North Koel River,"1"
83.820149016118236,24.353530256486970,"45243803791",North Koel River,"52"
83.836873897282842,24.270593625331472,"45243803801",North Koel River,"55"
83.925802789051147,24.170146592712157,"45243803811",North Koel River,"55"
83.092016609671063,24.468371806790504,"45243800251",Son River,"1"
83.043907720412022,24.531484114577637,"45243800261",Son River,"1"
82.972988178192793,24.487942262847984,"45243801681",Rihand,"1"
82.965709013527700,24.439668160412129,"45243801694",Rihand,"1"
82.984950293547314,24.405705595588511,"45243801703",Rihand,"81"
84.838280670508013,25.673977113750031,"45243800021",Son River,"1"
84.798876687147072,25.573662721959050,"45243800031",Son River,"57"
84.766033793057147,25.450932843373892,"45243800041",Son River,"166"
84.706081011422867,25.319871045108926,"45243800051",Son River,"1"
84.582667290712578,25.233688652054500,"45243800061",Son River,"1"
84.476314494486502,25.166961708927808,"45243800071",Son River,"46"
84.430664622660800,25.090330864802954,"45243800081",Son River,"1"
84.323900703212161,25.040256640569165,"45243800091",Son River,"1"
84.257928657975143,24.928319148975305,"45243800101",Son River,"1"
84.167415479240304,24.876405389983763,"45243800111",Son River,"48"
84.133266625830302,24.834333334005638,"45243800124",Son River,"1"
82.989818193822671,24.536666816718306,"45243800271",Rihand,"1"
82.931867867870466,24.503381846456989,"45243804161",NODATA,"1"
82.863671785070892,24.425731081840674,"45243804171",NODATA,"1"
82.802799294286132,24.424389460007440,"45243804191",NODATA,"1"
82.955228708085770,24.574654284007028,"45243800281",Son River,"1"
82.879061676723353,24.609842032783483,"45243800291",Son River,"1"
82.743406141361788,24.595781255767559,"45243800301",Son River,"1"
82.601023629146596,24.546985369042559,"45243800311",Son River,"1"
82.459800965456139,24.537691872771585,"45243800321",Son River,"1"
82.343356959351468,24.517996143808222,"45243802151",Gopat,"139"
82.262445558218431,24.478193693520140,"45243802161",Gopat,"1"
82.205243332240997,24.424796464023569,"45243802171",Gopat,"137"
82.163538662087120,24.381166282325594,"45243802181",Gopat,"55"
82.112985471092301,24.339752040315052,"45243802191",Gopat,"55"
82.042669665662871,24.301566433900916,"45243802201",Gopat,"55"
81.988762604155170,24.243566090263947,"45243802211",Gopat,"1"
81.968053079908486,24.024897592179762,"45243802251",Gopat,"54"
82.078296865029813,24.003559080248738,"45243802261",Gopat,"55"
82.143128017419954,23.988841212146735,"45243802271",Gopat,"55"
82.204148845997594,23.982762596497583,"45243802291",Gopat,"54"
82.224764274443700,23.906858023373118,"45243802311",Gopat,"56"
82.226374261057316,23.820114780807927,"45243802321",Gopat,"1"
82.309362797633554,23.769619535435012,"45243802331",Gopat,"55"
82.297560109413737,24.551114988218224,"45243800331",Son River,"1"
82.139686747899390,24.514694891559660,"45243800341",Son River,"1"
82.003225055591116,24.493034003319615,"45243800351",Son River,"1"
82.986221426876114,24.337614183950773,"45243801713",Rihand,"80"
83.012091061007482,24.280810496150021,"45243801723",Rihand,"1"
83.005517243702229,24.226801744559765,"45243801731",Rihand,"55"
83.004905629244263,24.205277260615553,"45243801744",Rihand,"1"
83.000257342173526,24.193827164004279,"45243801753",Rihand,"1"
82.895505126319932,24.168790952508044,"45243804013",NODATA,"1"
82.903672529740874,24.147799096814900,"45243801773",Rihand,"1"
82.681903300422249,23.927057278139369,"45243801831",NODATA,"82"
82.741755609612810,23.883183893619393,"45243801844",NODATA,"1"
82.771409172087473,23.858380366149984,"45243801851",NODATA,"1"
82.818720650271530,23.799864017645213,"45243803101",NODATA,"54"
82.754038453060062,23.769271745101527,"45243801861",NODATA,"1"
84.038240806019218,24.144677122755304,"45243803831",North Koel River,"55"
84.059431768880387,24.065742292653972,"45243803841",North Koel River,"53"
84.101657563226354,23.977557338339818,"45243803861",North Koel River,"138"
84.191336376641502,23.929300074282462,"45243804071",Auranga River,"1"
84.245001756942060,23.881849764716900,"45243804081",Auranga River,"1"
84.255639182276099,23.822713824391009,"45243804091",Auranga River,"1"
84.320031156360145,23.811726071258853,"45243804101",Auranga River,"1"
84.080906215548765,24.091819084693803,"45243804211",Amanat River,"1"
84.145036035055114,24.084257635744237,"45243804221",Amanat River,"1"
84.218134600995526,24.097649826256070,"45243804231",Amanat River,"1"
84.323472123767971,24.081911318872088,"45243804241",Amanat River,"1"
84.452124275296725,24.083785598604052,"45243804251",Amanat River,"1"
84.496203475605228,24.051800814853664,"45243804264",Amanat River,"1"
84.506541119267922,24.036182329322138,"45243804281",Amanat River,"1"
82.246814327612256,24.387297972094395,"45243803621",NODATA,"1"
82.275351558618823,24.320435608759961,"45243803631",NODATA,"141"
82.295108861970149,24.273120262881672,"45243803651",NODATA,"142"
84.136667311964601,23.902623937691416,"45243803871",North Koel River,"138"
84.060907477989701,23.843581947417054,"45243803881",North Koel River,"116"
84.019039133272429,23.785060359376153,"45243803891",North Koel River,"137"
83.667225137939951,23.834715102647674,"45243803391",NODATA,"56"
83.705857664388986,23.804339685252010,"45243803404",NODATA,"1"
82.172183553234262,23.801727490801873,"45243802811",NODATA,"52"
83.561036181720795,23.793433386081698,"45243803761",NODATA,"1"
82.526452149988586,23.955375097041674,"45243803731",NODATA,"1"
82.653462599315546,24.007415065663075,"45243801824",NODATA,"1"
82.937988217137104,24.099560313621605,"45243804006",NODATA,"1"
83.002127931938546,24.181189994155929,"45243804066",NODATA,"1"
82.785179583575243,24.400058390493822,"45243804206",NODATA,"1"
82.879872302556720,24.179830660401560,"45243804026",NODATA,"1"
84.517605575573981,24.019789424549703,"45243804296",Amanat River,"1"
82.270578523138681,24.257974410866343,"45243803666",NODATA,"1"
82.542267393668041,23.899508438869962,"45243803746",NODATA,"1"
84.792592491762491,25.729300908896473,"45243900011",Ganga,"86"
84.719301841035588,25.659121904079829,"45243900041",NODATA,"1"
84.694755124257014,25.733762878885109,"45243900021",Ghaghara River,"65"
84.696285141297082,25.590495260520107,"45243900056",NODATA,"1"
84.632442415167446,25.778142430240653,"45244100021",Ghaghara River,"50"
84.541629053194100,25.844379449870967,"45244100031",Ghaghara River,"50"
84.455863542198841,25.894077140386205,"45244100041",Ghaghara River,"54"
84.359240781366097,25.920845782396917,"45244100051",Ghaghara River,"54"
84.236039147836223,25.975385896591597,"45244100061",Ghaghara River,"51"
84.094316565241513,26.083588133707202,"45244100071",Ghaghara River,"1"
83.923017795409564,26.133977090221816,"45244100091",Ghaghara River,"56"
83.786636082679152,26.220236126548986,"45244100101",Ghaghara River,"56"
83.686426740767700,26.286789050531336,"45244100111",Ghaghara River,"26"
84.010426279291721,26.125153887947988,"45244100081",Ghaghara River,"83"
84.019872753666846,26.184855285843621,"45244100121",NODATA,"61"
83.995938229034266,26.232697313339987,"45244100131",NODATA,"1"
83.999914530178629,26.239244520612974,"45244100151",NODATA,"61"
83.978696764920130,26.268151166823184,"45244100161",NODATA,"1"
83.947213246599972,26.307212936599072,"45244100171",NODATA,"82"
83.978652503783692,26.321380300091644,"45244100181",NODATA,"82"
84.006369456097218,26.336810104179072,"45244100191",NODATA,"81"
84.002170431859199,26.359585435817959,"45244100201",NODATA,"62"
83.936284889495553,26.387511112112026,"45244100211",NODATA,"69"
83.895271170321479,26.469240592884582,"45244100221",NODATA,"80"
83.876229466771107,26.519385171212789,"45244100231",NODATA,"56"
83.869674869476739,26.564238400434778,"45244100241",NODATA,"55"
83.856974736569214,26.591790923773068,"45244100251",NODATA,"55"
83.884791165830265,26.632538369533172,"45244100261",NODATA,"55"
83.859721631149270,26.685095074107899,"45244100271",NODATA,"51"
83.808095397598763,26.810625086146015,"45244100281",NODATA,"56"
83.746697713464897,26.905540303348481,"45244100291",NODATA,"56"
83.730479393497575,26.967876861291213,"45244100301",NODATA,"57"
83.750497742510262,27.036630963555027,"45244100311",NODATA,"54"
83.776053622902793,27.102748364137582,"45244100321",NODATA,"52"
84.023697712932218,26.396860981954568,"45244100331",NODATA,"55"
83.993461175030475,26.469474095927296,"45244100341",NODATA,"1"
84.023426093727906,26.532993152263177,"45244100351",NODATA,"1"
83.992525837676695,26.595987261535775,"45244100361",NODATA,"76"
83.830582273985669,27.121941098473688,"45243601756",NODATA,"1"
83.971911916427047,26.623090437377659,"45244100376",NODATA,"1"
83.653226533940199,26.313119832742466,"45244200021",Rapti River,"53"
83.613848415632717,26.345944005696914,"45244200031",Rapti River,"55"
83.591970654209177,26.372166575856440,"45244200041",Rapti River,"54"
83.546751982544606,26.383795063723220,"45244201261",Rapti River,"57"
83.494019407016083,26.438018428423621,"45244201251",Rapti River,"53"
83.476449096613237,26.526048433642735,"45244201271",Rapti River,"57"
83.459145814282437,26.571157011673534,"45244201281",Rapti River,"1"
83.556225766116057,26.410340264387592,"45244200061",Rapti River,"55"
83.552627637099590,26.468463497220007,"45244200071",Rapti River,"79"
83.542151949439372,26.544865443390197,"45244200081",Rapti River,"56"
83.499033699709088,26.605360331822990,"45244200091",Rapti River,"56"
83.450068645064334,26.603907184446651,"45244200101",Rapti River,"55"
83.421671780953616,26.635634318676299,"45244200111",Rapti River,"52"
83.374430913474825,26.695925811068118,"45244200121",Rapti River,"77"
83.332521341386695,26.794371189615919,"45244201171",Rohini,"84"
83.320460653542241,26.874276044171651,"45244201181",Rohini,"56"
83.333493426931398,26.966709474994278,"45244201191",Rohini,"54"
83.369414279084992,27.047976179493286,"45244201201",Rohini,"57"
83.417611790298096,27.100466184449655,"45244201211",Rohini,"58"
83.415078736762950,27.152891472470664,"45244201221",Rohini,"1"
83.476840192067954,27.237477270977084,"45244201231",Rohini,"1"
83.310070821647614,26.743305648576701,"45244200141",Rapti,"79"
83.265510905745572,26.756271889782553,"45244200151",Rapti,"83"
83.238001110904165,26.817843965865293,"45244200161",Rapti,"83"
83.245989553382358,26.854989367586580,"45244200171",Rapti,"85"
83.220135062242122,26.922822841200212,"45244200181",Rapti,"83"
83.212747628754229,26.972455021105574,"45244200191",Rapti,"50"
83.198580193245050,27.024143803019417,"45244200201",Rapti,"53"
83.188582274592278,27.068911382712717,"45244200211",Rapti,"51"
83.094219754265225,27.160393372513894,"45244200231",Rapti,"61"
83.044476034723488,27.154690564844874,"45244200241",Rapti,"55"
83.011985544546036,27.164763165271189,"45244200251",Rapti,"54"
82.919525384747146,27.192369987382470,"45244200261",Rapti,"52"
82.811553873368823,27.185655568000676,"45244200271",Rapti,"53"
82.722750797256737,27.206680800875517,"45244200281",Rapti,"56"
82.662354382708884,27.201977362506216,"45244200291",Rapti,"56"
82.581628005987369,27.195425193580416,"45244200301",Rapti,"1"
82.526132329721932,27.217478480224120,"45244200311",Rapti,"1"
82.499247761589174,27.313782570916725,"45244200321",Rapti,"1"
82.452251670288334,27.358883031195521,"45244200331",Rapti,"1"
82.397955494535793,27.374883844299664,"45244200341",Rapti,"1"
82.348915820127132,27.396308853421232,"45244200351",Rapti,"1"
82.300372391454928,27.427824746848383,"45244200361",Rapti,"1"
82.270105225882887,27.413395041839802,"45244200373",Rapti,"1"
82.048142794509459,27.541395061833061,"45244200451",Rapti,"167"
83.069585007070231,27.199575591919679,"45244200791",NODATA,"198"
82.976038500338205,27.245805637133206,"45244200801",NODATA,"198"
82.893051326233916,27.305060556709087,"45244200821",NODATA,"147"
82.904598818650513,27.393334006324551,"45244200831",NODATA,"147"
82.938058608070236,27.437025395170593,"45244200844",Banganga,"1"
82.961527525466110,27.479280662085319,"45244200851",Banganga,"1"
83.013183659955786,27.555723034614843,"45244200861",Banganga,"147"
83.086761405652410,27.631260211544117,"45244200871",Banganga,"147"
83.114514176003127,27.666975562811533,"45244200884",Banganga,"1"
83.160378181549603,27.689143848511048,"45244200891",Banganga,"147"
83.197770416972233,27.731734606889237,"45244200904",Banganga,"1"
83.202293403908769,27.760728818098372,"45244200911",Banganga,"147"
81.992726172211903,28.008317728809391,"45244200591",Rapti,"167"
82.080238486750943,28.003648340364698,"45244200601",Rapti,"167"
82.146432399427638,27.989756390544827,"45244200611",Rapti,"195"
82.231278007259220,27.938141416274505,"45244200621",Rapti,"170"
82.327867594323379,27.896844123800907,"45244200631",Rapti,"173"
82.469014986261953,27.854308400027399,"45244200641",Rapti,"178"
82.624665986241894,27.826889313114314,"45244200651",Rapti,"170"
82.781200877617167,27.852016778063970,"45244200661",Rapti,"56"
82.895166935449012,27.906780985596939,"45244200671",Rapti,"126"
82.854636732516624,27.968609340706927,"45244200681",Rapti,"166"
82.791944004583769,28.024741303102164,"45244200701",Rapti,"1"
82.788140662092459,28.091910467808443,"45244200711",Rapti,"82"
82.724449304670188,28.141135341550665,"45244200721",Rapti,"83"
82.674966901930105,28.200281790106477,"45244200731",Rapti,"57"
82.265621586673035,27.417636161759560,"45244200381",Rapti,"1"
82.227974101714480,27.438963955642791,"45244200391",Rapti,"1"
82.222170044962013,27.472082950160125,"45244200403",Rapti,"1"
82.180452393900950,27.483056650449733,"45244200411",Rapti,"1"
82.136029814967898,27.502673327640910,"45244200421",Rapti,"56"
82.097087938961778,27.514002048686248,"45244200433",Rapti,"1"
82.102582341237564,27.532645885631609,"45244200441",Rapti,"55"
82.077237668194911,27.531362268157864,"45244200761",Rapti,"1"
82.854587539409124,27.371185598669818,"45244201111",NODATA,"55"
82.802574017131107,27.404492587859412,"45244201121",NODATA,"52"
82.719529595247948,27.426890703681885,"45244201131",NODATA,"55"
82.669866141346333,27.420144080776502,"45244201144",NODATA,"1"
82.654675038802779,27.412879899571681,"45244201151",NODATA,"56"
83.153712393028002,27.111642426863710,"45244200221",Rapti,"82"
83.120925212149871,27.159968605499209,"45244200781",Rapti River,"144"
83.126481671044417,27.208308753155158,"45244200931",Tinau River,"56"
83.157385239490864,27.247316873275565,"45244200941",Tinau River,"147"
83.170872362471357,27.284832352732170,"45244200951",Tinau River,"54"
83.190409705793286,27.345483499599506,"45244200961",Tinau River,"148"
83.274955981830288,27.401259583023226,"45244200971",Tinau River,"148"
83.330772131136428,27.467507999665088,"45244201291",NODATA,"1"
83.343718572357290,27.530661374729149,"45244201301",Dano River,"1"
83.329568616628407,27.585630392010991,"45244201311",Dano River,"55"
83.377233187342398,27.675390064497787,"45244201321","Dano River; Tinau River","1"
83.456217945684998,27.696663145394631,"45244201334",Tinau River,"1"
83.458917648333781,27.700904965196862,"45244201344",Tinau River,"13"
83.343654594556909,27.469495552636506,"45244200981",Tinau River,"17"
83.396915010798764,27.514575479691668,"45244200991",Tinau River,"80"
83.422443078821601,27.577823630365373,"45244201001",Tinau River,"1"
83.448946064664767,27.659049038554080,"45244201021",Tinau River,"136"
83.462077370017724,27.705085702369605,"45244201034",Tinau River,"1"
83.462648899378422,27.708053095029747,"45244201044",Tinau River,"1"
83.463065411263130,27.710481867608426,"45244201054",Tinau River,"1"
83.466861223120659,27.723088264872430,"45244201061",Tinau River,"150"
83.464822009608866,27.736301164458158,"45244201074",Tinau River,"1"
83.464388744819558,27.743938211024282,"45244201081",Tinau River,"138"
83.471578802936733,27.747928292719362,"45244201094",Tinau River,"0"
83.506409360451940,27.279984641983969,"45244201246",Rohini,"1"
83.202257827762779,27.787542532137479,"45244200926",Banganga,"1"
82.643440250659665,28.221379431769453,"45244200746",Rapti,"1"
82.073727424641433,27.524727496043482,"45244200776",Rapti,"1"
82.639462096808003,27.405366228424132,"45244201166",NODATA,"1"
83.474829083789970,27.747193434811926,"45244201106",Tinau River,"1"
83.662269248620021,26.251852116815435,"45244301501",Ghaghara River,"78"
83.625454676379292,26.249708650291524,"45244300011",Ghaghara River,"56"
83.577575104672150,26.232096573669558,"45244301521",Ghaghara River,"1"
83.525783426240878,26.268482260720923,"45244300021",Ghaghara River,"1"
83.408219380181393,26.286910926690634,"45244300031",Ghaghara River,"56"
83.327978385757930,26.342918382408921,"45244300041",Ghaghara River,"55"
83.241288677143729,26.346227481244402,"45244301481",Ghaghara River,"60"
83.262577186213235,26.373610701540638,"45244300051",Ghaghara River,"83"
83.233902166330537,26.412831399148008,"45244301351",NODATA,"147"
83.187330357888115,26.377792343344392,"45244300061",Ghaghara River,"77"
83.093596108381902,26.388177293961153,"45244300071",Ghaghara River,"42"
83.020147087973342,26.460003608407678,"45244300081",Ghaghara River,"48"
82.932589456568380,26.503176426734672,"45244300091",Ghaghara River,"48"
82.829634354902538,26.560475027618352,"45244300101",Ghaghara River,"53"
82.727273282922297,26.584717866509806,"45244301461",Ghaghara River,"60"
82.684814999907914,26.564404393346091,"45244300111",Ghaghara River,"54"
82.577752100004503,26.617584013915632,"45244300121",Ghaghara River,"142"
82.513105006765812,26.657738198123290,"45244300131",Ghaghara River,"141"
82.439505055480339,26.647705807739882,"45244300141",Ghaghara River,"140"
82.385218595999589,26.707115592043593,"45244300151",Ghaghara River,"167"
82.301408622095337,26.775093375900074,"45244301311",Ghaghara River,"190"
82.350535494679391,26.690675681088287,"45244301331",Ghaghara River,"173"
82.268670954570041,26.771756597070297,"45244300161",NODATA,"155"
82.167221201312458,26.839529786870681,"45244301251",NODATA,"47"
82.083449590784937,26.852455508678439,"45244301261",NODATA,"141"
83.185384937730873,26.445804174902872,"45244301361",NODATA,"148"
83.194476686668068,26.506543564507528,"45244301371",NODATA,"122"
83.152180878642071,26.548775909640149,"45244301381",NODATA,"1"
83.099915099513510,26.567720185659649,"45244301391",NODATA,"133"
83.031926759018148,26.596003203993085,"45244301401",NODATA,"174"
82.956547776611558,26.589763921570331,"45244301411",NODATA,"170"
82.902440791306830,26.604044991464232,"45244301421",NODATA,"148"
82.843223036569952,26.635738953395968,"45244301431",NODATA,"1"
82.790513623302346,26.702019560751381,"45244301441",NODATA,"56"
82.162594239496300,26.814239971066200,"45244300171",Ghaghara River,"168"
82.080066688119885,26.774672529325034,"45244301291",Ghaghara River,"144"
82.067549635983937,26.791301527344949,"45244300181",Ghaghara River,"132"
81.969482369097065,26.787912181831796,"45244300191",Ghaghara River,"143"
82.024542445069471,28.190307278962315,"45244300581",Babai Khola,"45"
82.110161451386006,28.144603726988347,"45244300591",Babai Khola,"50"
82.193745857885830,28.078198216913162,"45244300601",Babai Khola,"143"
82.262480363816650,28.038243664574285,"45244300611",Babai Khola,"36"
82.324565342969137,28.025010597087380,"45244300621",Babai Khola,"47"
82.364078806804301,28.020425195528617,"45244300634",Babai Khola,"1"
82.374625321291788,28.009929155947773,"45244300651",Babai Khola,"44"
82.028475362348402,28.295521786145539,"45244300691",Sarda Khola,"1"
82.059819629259735,28.275507000070128,"45244300704",Sarda Khola,"1"
82.069137834900928,28.269630763425202,"45244300711",Sarda Khola,"164"
82.080564215831700,28.271289739375913,"45244300724",Sarda Khola,"1"
82.110713508098371,28.277349534606707,"45244300731",Sarda Khola,"166"
82.143491738088997,28.273458241346315,"45244300744",Sarda Khola,"1"
82.161327452905084,28.279199698231601,"45244300751",Sarda Khola,"137"
82.178222250088069,28.281277729270698,"45244300764",Sarda Khola,"1"
82.213432031324487,28.287975060961347,"45244300771",Sarda Khola,"49"
83.197352361401514,26.367375930799454,"45244301496",Ghaghara River,"1"
82.675558059075641,26.589126085434916,"45244301476",Ghaghara River,"1"
82.278836813436641,26.817934241263561,"45244301326",Ghaghara River,"1"
82.325683918548847,26.721902528054255,"45244301346",Ghaghara River,"1"
82.069309544905508,26.877624553995169,"45244301276",NODATA,"1"
82.767848179605181,26.718841745600411,"45244301456",NODATA,"1"
82.028366232336367,26.775105583158240,"45244301306",Ghaghara River,"1"
82.389838166959890,28.000942131009882,"45244300666",Babai Khola,"1"
82.256127551461873,28.293344850300336,"45244300786",Sarda Khola,"1"
82.019801917465102,28.517072300517928,"45244600121",Bheri River,"82"
82.033256190013248,28.636231153512824,"45244600141",Bheri River,"144"
82.101821496960753,28.622041091515118,"45244600151",Bheri River,"137"
82.178495846370055,28.619127233850307,"45244600161",Bheri River,"143"
82.226870668612477,28.688308498839003,"45244600171",Bheri River,"148"
82.367559927648202,28.657856932954985,"45244600181",NODATA,"147"
82.497876128243149,28.668164783563618,"45244600191",NODATA,"147"
82.602864460101415,28.633012952213701,"45244600201",NODATA,"146"
82.699098133703075,28.656160657611608,"45244600221",NODATA,"148"
82.285682218233774,28.728594661912140,"45244600251",Bheri,"148"
82.310090885190903,28.785309686011814,"45244600261",Bheri,"56"
82.374534990051018,28.819061087711820,"45244600271",Bheri,"1"
82.484024128453115,28.873541395829612,"45244600281",Bheri,"1"
82.535550781314384,28.972941054480486,"45244600291",Bheri,"1"
82.764485873065865,28.623288210456032,"45244600236",NODATA,"1"
82.577494512009039,28.989971476727018,"45244600306",Bheri,"1"
82.016340701349179,29.752849261281614,"45244900231",Ghaghara River,"144"
81.948497582427763,29.610701269624219,"45244900291",Mugu karnali Nadi,"145"
82.100793518011230,29.585869504294447,"45244900301",Mugu karnali Nadi,"145"
82.223951656034629,29.555417174193678,"45244900321",Mugu karnali Nadi,"1"
82.274463057743191,29.582434700305708,"45244900336",Mugu karnali Nadi,"1"
84.618195991962494,25.715740059605483,"45245100011",Ganga,"56"
84.512064218242770,25.680091386559777,"45245100021",Ganga,"54"
84.419526012789206,25.743851355147875,"45245100031",Ganga,"55"
84.342181737621019,25.717466770608254,"45245100041",Ganga,"55"
84.212815005005027,25.712979574938611,"45245100061",Ganga,"53"
84.067968463542130,25.695238569475396,"45245200091",Ganga,"70"
84.101783841495021,25.740334149083363,"45245100081",Tamasa,"1"
84.051891519325281,25.733472919652741,"45245200011",Tamasa,"1"
84.025895813956495,25.750574496902566,"45245200021",Tamasa,"49"
83.936613546514707,25.770620073743761,"45245200031",Tamasa,"1"
83.836557935486411,25.791937330260851,"45245200041",Tamasa,"1"
83.749978221800703,25.838563036757311,"45245200051",Tamasa,"1"
83.634872967918497,25.906950275190063,"45245200061",Tamasa,"1"
83.554433417100611,25.974940494157572,"45245200071",Tamasa,"54"
83.516573588445652,25.998951963654765,"45245200086",Tamasa,"1"
84.056464298641600,25.641417216819107,"45245300011",Ganga,"55"
84.004245289629139,25.604873616535169,"45245300021",Ganga,"1"
84.032147519582082,25.657154012049009,"45245300091",NODATA,"1"
83.971602596425967,25.579852535155968,"45245300031",Ganga,"55"
83.975844457119024,25.524788085300646,"45245300061",NODATA,"55"
83.909456201050773,25.535166251076259,"45245300041",NODATA,"1"
84.106648402056010,25.716053009698268,"45245100071",Ganga,"1"
83.999129374816206,25.480718284841522,"45245300076",NODATA,"1"
83.855752667337015,25.480287856261999,"45245400011",NODATA,"79"
83.827934372896237,25.441997031599318,"45245400021",NODATA,"80"
83.769814211232756,25.401673196289789,"45245400031",NODATA,"81"
83.707829471519574,25.390443580374502,"45245400041",NODATA,"72"
83.680218850780022,25.349096183684157,"45245400051",NODATA,"83"
83.670706794092965,25.287130873247015,"45245400061",NODATA,"83"
83.617563560883553,25.255189840949566,"45245400071",NODATA,"83"
83.550968190532046,25.240431354815350,"45245400081",NODATA,"55"
83.523239789236612,25.195976039822192,"45245400101",NODATA,"1"
83.545778411926861,25.173882841417459,"45245400116",NODATA,"1"
83.801054111433785,25.518282522705309,"45245500011",Ganga,"1"
83.713528037716173,25.600770533991007,"45245500021",Ganga,"82"
83.625701432846611,25.595679495934029,"45245500031",Ganga,"56"
83.546536992085095,25.531169942665883,"45245500041",Ganga,"84"
83.532602324072059,25.446797753009367,"45245500051",Ganga,"84"
83.510257043451105,25.406149106661474,"45245500061",Ganga,"55"
83.427524783167442,25.470217542139792,"45245500071",Ganga,"55"
83.340121494886645,25.480794482149367,"45245500081",Ganga,"55"
83.228244971850231,25.522452065336015,"45245500091",Ganga,"65"
83.113139874829869,25.506887228819604,"45245600011",Gomati,"137"
83.064918587078182,25.542489275353816,"45245600021",Gomati,"137"
82.968279466725221,25.601038615993598,"45245600031",Gomati,"126"
82.867411225414301,25.635446572562820,"45245600041",Gomati,"140"
82.797933169690666,25.678493915240132,"45245600051",NODATA,"140"
82.750782492637313,25.702107943377889,"45245600061",NODATA,"139"
82.775602944336313,25.630446892954275,"45245600631",Sai,"50"
82.724740701628889,25.633256509012920,"45245600641",Sai,"76"
82.657129675776602,25.667190352864736,"45245600651",Sai,"68"
82.722852252775155,25.742277698313167,"45245600071",NODATA,"139"
82.660063738952473,25.765768930580133,"45245600081",NODATA,"137"
82.598810076337315,25.815131305614582,"45245600091",NODATA,"155"
82.578213212147929,25.887116979571459,"45245600101",NODATA,"136"
82.557415573721414,25.942167005204084,"45245600111",NODATA,"157"
82.501539522091846,25.978338777078054,"45245600121",NODATA,"156"
82.422073530695698,26.011922980944799,"45245600131",NODATA,"146"
82.381733826480129,26.074305789965141,"45245600141",NODATA,"125"
82.585547925691387,25.712377083818431,"45245600661",Sai,"71"
82.535180036445212,25.766332407093905,"45245600671",Sai,"71"
82.447986666920855,25.794232158799090,"45245600681",Sai,"60"
82.333657133736139,25.803815452850117,"45245600691",Sai,"76"
82.256884928911575,25.810037031948632,"45245600701",Sai,"74"
82.170214980211910,25.830925725410530,"45245600711",Sai,"51"
82.078692983279282,25.862517568930446,"45245600721",Sai,"53"
82.008232066870079,25.916132734100550,"45245600731",Sai,"52"
82.344646231046170,26.136979830065194,"45245600151",NODATA,"132"
82.298991785736604,26.175588388135996,"45245600161",NODATA,"139"
82.245410265629147,26.193533124958311,"45245600171",NODATA,"133"
82.162734756634478,26.227966390100246,"45245600181",NODATA,"150"
82.118102079540407,26.269961508116552,"45245600191",NODATA,"131"
82.085910618816726,26.280631438057394,"45245600201",NODATA,"147"
82.080854769402379,26.320649976730628,"45245600211",NODATA,"167"
82.048338289078060,26.344655208599075,"45245600221",NODATA,"167"
82.007149596231201,26.372467394980092,"45245600231",NODATA,"139"
83.159773529115299,25.443773214036337,"45245700011",Ganga,"138"
83.122789074551065,25.339058404963630,"45245700021",Ganga,"135"
82.999477476903650,25.338397052341794,"45245700191","Ganga; Varuna River","139"
83.022619018731788,25.290119475695793,"45245700031",Ganga,"119"
82.995073393607285,25.215245792139136,"45245700041",Ganga,"120"
82.908756130380510,25.182833029791659,"45245700051",Ganga,"125"
82.842365668316489,25.119531219492163,"45245700061",Ganga,"135"
82.750679743019134,25.144609338950904,"45245700071",Ganga,"138"
82.666843564556487,25.206746740629558,"45245700081",Ganga,"133"
82.584588444289267,25.219652172329528,"45245700091",Ganga,"110"
82.567539086689038,25.163501151548544,"45245700101",Ganga,"167"
82.476545607723807,25.195444930975672,"45245700111",Ganga,"168"
82.382607777321709,25.238308699190068,"45245700121",Ganga,"194"
82.307347319386949,25.253177115189786,"45245700131",Ganga,"168"
82.252593854942177,25.229928456344915,"45245700141",Ganga,"141"
82.256504260453653,25.184993726291573,"45245700151",Ganga,"141"
